,gen-vanilla_SSRT-vanilla,gen-vanilla_SSRT-w_guesses,gen-vanilla_SSRT-w_graded,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded
RRUM0E9U,332.91666666666674,160.51055610282287,1248.1166666666668,443.50000000000006,293.8050346658675,1581.5833333333333,221.9,27.505815720122598,441.40000000000003
RT4Z3XE5,291.5,252.37889996517328,441.9166666666667,319.51666666666665,289.53427061808225,464.44999999999993,215.95000000000002,153.23895649635247,309.28333333333336
RT64RNWZ,282.3,265.64424210116636,380.51666666666665,296.5333333333334,283.0368606086677,392.51666666666665,231.63333333333327,206.137492508591,293.95000000000005
RTD32ZG1,290.59999999999997,256.98082242493905,431.79999999999995,316.06666666666666,289.48686060866766,461.2833333333333,215.18333333333334,158.9391543358139,306.1
RTDH8349,315.7666666666667,183.91931239037825,870.8333333333333,397.79999999999995,294.18539814945865,989.2333333333333,219.83333333333334,54.55650223428293,390.93333333333334
RTE3HDM4,307.9166666666667,199.35486084373753,701.7833333333332,374.94999999999993,293.9581171444708,741.7666666666665,218.56666666666666,73.91887485787349,365.5833333333333
RTLY443G,282.6833333333333,270.3217719645592,383.4333333333334,293.28333333333336,282.6464889372937,395.8999999999999,222.73333333333332,204.61086919768624,291.78333333333336
RTZP6F8K,273.53333333333336,274.28238151741516,318.1333333333333,278.5166666666667,277.3688187981046,322.8666666666667,259.1166666666667,255.19140154151387,282.0
RU5A4ZCU,298.06666666666666,235.547051055244,553.4333333333334,340.08333333333326,290.701898931971,614.0,217.18333333333334,127.45109233113405,329.3833333333332
RU8XG4CW,318.78333333333336,181.8296505636374,919.9166666666667,404.75,294.23905449171957,1078.8999999999999,219.98333333333338,50.666310897544165,396.30000000000007
RUKL1DUN,295.06666666666666,244.10516350991358,460.0,330.84999999999997,292.2176039514156,495.09999999999997,214.88333333333335,129.39431258386557,315.3833333333334
RUPYH7NX,293.98333333333335,246.53393760735554,491.5999999999999,327.25,289.919349541049,536.0333333333333,216.21666666666667,144.40310916378144,317.34999999999997
RUVAZC2F,285.01666666666665,264.89818117151333,394.8166666666667,300.9166666666667,284.6631556039603,415.7166666666667,222.56666666666666,189.75741618352748,295.8166666666667
RUVFBX1L,299.1,232.0695965500272,569.5000000000001,344.18333333333334,291.91585469097083,623.4333333333333,216.21666666666667,119.28814133069118,334.45
RV0X4CZT,291.26666666666665,250.43442179278662,451.90000000000003,319.7833333333333,288.4903878840021,480.34999999999997,218.18333333333337,154.21092498280936,310.36666666666673
RV0X5P44,314.49999999999994,194.02334058899203,837.3666666666666,391.23333333333335,293.91964449212986,986.5666666666666,218.91666666666669,64.60284269128634,380.6333333333334
RV23D3UV,303.18333333333334,213.9134756140395,585.7833333333333,359.25000000000006,293.952828066875,609.85,217.2,87.95847836411195,344.5333333333333
RV742U1M,323.15000000000003,173.95079368879584,1013.2833333333333,417.0166666666666,294.24266658806783,1211.1333333333332,220.7,41.88279259199775,410.46666666666664
RVDEH2YJ,292.6333333333333,246.21922584199706,465.3,324.15,289.23779789341665,487.1499999999999,217.69999999999996,147.29035093189708,314.3
RVDXUGJ1,274.15,273.480127275339,318.78333333333336,277.90000000000003,276.5964889372937,322.33333333333326,259.3666666666666,253.81630697014893,281.8
RVE4739E,285.5,263.95982352719886,406.06666666666666,301.6166666666666,284.5438989467083,415.7833333333333,220.28333333333333,188.8033805339692,298.3500000000001
RVKDMDNH,307.40000000000003,205.41443514702382,693.1333333333333,371.66666666666663,293.7124969706022,761.2833333333333,218.01666666666665,80.21416195242811,360.48333333333323
RVM5WTB0,310.3666666666667,208.5653789132383,806.4999999999999,376.5833333333333,291.59858993654865,954.9499999999997,218.69999999999996,94.2651450356838,370.65
RVNU9GZK,307.21666666666664,208.8906784816867,679.0166666666667,369.7,293.6248362068951,761.2333333333333,217.7,83.4902972597969,356.0333333333333
RW46YERL,297.2,233.3579479572702,488.59999999999997,338.78333333333325,292.3265006463261,499.36666666666656,216.16666666666663,118.08189542507697,324.0166666666667
RW4NW1FC,342.8666666666667,160.10862821026123,1351.0666666666666,462.15,294.1051739012576,1779.7666666666664,221.99999999999997,23.438918536204127,451.1333333333333
RW8117A7,283.03333333333336,269.75510529789256,384.98333333333335,294.3666666666666,283.02982227062705,398.54999999999995,222.7333333333333,202.8362167007121,292.3833333333334
RW8JB8M2,300.0666666666667,227.63209725159476,533.8,347.6166666666666,293.2975028932115,579.15,216.06666666666663,104.72045995351512,330.91666666666663
RW9W1L6Z,297.73333333333335,236.77672823254773,555.4666666666667,338.6333333333333,290.54227060334506,608.2833333333334,216.51666666666668,132.18847476494724,329.5333333333333
RWDF8L2R,325.0333333333333,171.222210740199,1055.2333333333333,422.1,294.20410096486796,1277.0833333333335,220.93333333333334,38.79634917310566,416.06666666666666
RWJ75TWZ,274.6,293.7466618525218,324.3333333333333,269.88333333333327,277.3691417138709,319.05,254.2,265.5657288910808,280.51666666666665
RWKJCGLY,288.5,261.6877465513183,420.48333333333335,309.5166666666666,287.9535272753343,442.8166666666666,216.35000000000002,173.30927401663936,302.5333333333334
RWY77XH2,329.5333333333332,165.00617984054668,1175.733333333333,434.64999999999986,293.8979115068129,1473.1333333333325,221.46666666666658,32.145798672519305,431.2666666666665
RWZV4MWW,324.54999999999995,172.50840829177378,1064.6833333333332,421.0,293.95311943420637,1295.8000000000002,220.85,41.38634499275072,416.5666666666666
RX2KLC0M,282.5333333333333,268.78003246678566,379.46666666666664,293.99999999999994,282.64648893729367,393.56666666666666,225.73333333333326,205.02325957882965,291.48333333333335
RX5YD9F1,313.3333333333333,189.12812991782135,791.3333333333333,390.25,294.5310463566118,885.3166666666665,219.26666666666665,57.28988324703615,378.59999999999997
RXDY2EL7,281.3833333333333,269.0754285055846,370.4333333333334,292.3499999999999,281.97982227062704,383.3,231.70000000000002,213.16955003404541,290.48333333333335
RXEE3K3Y,296.84999999999997,237.41296990354144,487.71666666666664,337.1166666666667,292.57113122675,523.4833333333333,215.4,120.00438785576938,321.48333333333335
RXKGP8CG,286.1666666666667,267.03505334270335,405.45,302.26666666666665,286.129822270627,425.71666666666664,217.26666666666662,186.70427337948234,297.7833333333334
RXN9H1J6,313.0999999999999,200.2083956339672,848.9166666666664,385.94999999999993,292.4345294730955,1011.6499999999999,219.26666666666665,79.37402522890456,379.20000000000005
RXX916ZV,306.88333333333327,214.42611445713976,691.4166666666669,367.0666666666666,292.9494099750276,795.0833333333333,217.49999999999997,92.60372115215107,355.05000000000007
RY4YXW7M,285.43333333333334,263.8819819446463,420.34999999999997,302.16666666666663,283.908783927674,451.4333333333333,224.06666666666663,193.09450080761187,298.98333333333335
RY96FYZ8,289.75,257.79667524146834,426.7333333333333,313.8333333333333,288.57019394200097,454.26666666666654,216.39999999999998,163.09714016612133,304.73333333333335
RZ1BPZ6J,283.4333333333333,269.2059191480299,387.1000000000001,295.65,283.629822270627,401.88333333333327,222.64999999999995,201.2528833673788,293.1166666666667
RZ3AMJJG,275.4000000000001,270.28929793735375,324.8166666666667,282.1333333333333,277.74648893729363,331.69999999999993,255.94999999999993,246.9462416956931,283.1333333333333
RZA4FFKR,299.7833333333333,227.65594486956132,598.9333333333333,346.81666666666666,290.6851880193917,659.9333333333333,217.83333333333337,119.13486565729389,338.3666666666667
RZTG711F,297.29999999999995,234.40278694154924,495.8333333333333,338.8666666666666,292.4352079028313,522.5333333333333,215.76666666666665,118.32443796244611,323.7666666666667
T0056CXX,302.7666666666667,226.02492898969115,619.1666666666667,354.18333333333334,292.44574556998367,724.3,216.51666666666668,106.36533489081324,339.9833333333333
T07JTPKT,277.31666666666666,350.6947487360754,381.94999999999993,261.6166666666667,283.2486410687318,369.2666666666667,236.89999999999998,311.5071196941208,297.84999999999997
T09Y5F0B,282.8,262.1077572455644,395.9666666666667,298.41666666666674,282.23334954596146,409.93333333333334,233.7,204.31433336689219,296.5
T0J4DFC4,283.2,269.33843863122587,385.8333333333334,295.01666666666665,283.2131556039604,400.1166666666666,222.96666666666664,201.76156420373803,292.8333333333334
T0JW7H62,288.71666666666664,253.15381344717258,432.73333333333335,314.18333333333334,286.89038788400205,456.15000000000003,226.21666666666667,171.2744488454309,306.5833333333333
T0R82YDJ,308.05,211.31949154257634,761.5666666666667,370.75,290.46265040000185,901.6666666666665,223.01666666666665,102.2015500815134,362.86666666666673
T0YVV9PU,292.68333333333334,247.72106143674836,487.1333333333333,323.69999999999993,288.54305454575626,522.5,217.7833333333333,152.64420114237882,315.96666666666664
T12VNXF2,309.3666666666666,211.09734444731274,747.7666666666668,373.54999999999995,292.7670220762883,880.9666666666666,217.85,89.79849379681411,362.59999999999997
T15ZEHBH,297.9833333333334,234.68212903069917,520.9833333333333,340.46666666666664,292.24046455517095,563.35,215.88333333333333,119.34634485169808,326.7833333333333
T1C2GBHB,286.4,264.96824101382293,405.45,303.6333333333333,285.9964889372937,427.9166666666667,218.45000000000002,183.3123874751025,298.1666666666667
T1GJUT9Z,279.7333333333333,269.5717719645593,356.6,288.84999999999997,280.57982227062706,367.21666666666664,236.71666666666664,221.78621670071215,287.36666666666673
T1JDV64B,298.08333333333326,230.5259373128903,505.75,341.85,292.4659512455792,524.75,216.36666666666665,113.54587808122636,326.8833333333334
T1VTW1HM,302.56666666666666,218.26685583480707,568.0999999999999,356.38333333333327,293.9247351732532,611.3833333333333,216.75,90.90578380871408,339.09999999999997
T21R0YG4,288.73333333333335,249.9915925389169,477.5333333333334,315.74999999999994,284.4483111980959,521.3500000000001,233.00000000000003,181.14735634680886,311.91666666666674
T226J5Y3,300.4333333333333,228.6281060074113,557.2333333333333,348.1166666666667,292.9027595455512,617.0666666666666,216.08333333333334,108.34965766702275,333.2
T27UF3XK,285.6166666666667,267.14589317043533,401.18333333333334,301.16666666666663,285.57982227062706,420.73333333333335,218.89999999999998,189.06295421584161,296.86666666666673
T2CAXTA1,274.98333333333335,301.8253019800493,329.7166666666667,269.3666666666667,278.81380143549273,323.61666666666673,252.04999999999998,268.9602189028719,281.75000000000006
T2GU26AW,292.9666666666667,251.56271206049013,467.9,323.3666666666667,290.16582226571467,514.25,215.31666666666666,148.76410510938027,312.53333333333336
T2JT596H,287.4833333333334,260.16298181090355,448.51666666666654,308.1,285.1552728649677,484.2666666666666,222.01666666666665,183.48996508542228,304.8833333333334
T2UGPB52,336.40000000000003,158.61325176636132,1329.1333333333334,451.9166666666667,293.60592779176574,1735.5333333333335,222.00000000000003,24.261450390495668,449.2666666666667
T2V8UJ3M,316.8833333333334,183.10242215395724,904.1500000000001,400.86666666666673,294.0993620583034,1056.3166666666666,219.85000000000002,52.56471862253817,393.9
T2YYABW3,306.23333333333335,219.3628731215462,714.5,363.6833333333333,291.4967676757465,843.9,217.71666666666667,105.61168100978092,354.48333333333335
T345WWLE,285.75000000000006,260.50297334026203,419.0166666666667,305.1333333333333,284.3254505943407,454.21666666666675,228.46666666666664,190.27796240625793,300.0833333333333
T3A1LT85,279.0999999999999,268.12583332812574,347.93333333333334,288.5499999999999,279.81315560396035,359.1333333333334,244.11666666666662,227.55659291216296,286.7833333333333
T3YD0HU4,283.74999999999994,268.1083528113217,389.0333333333334,296.6666666666667,283.57982227062706,405.1166666666667,222.43333333333334,197.94062125154807,293.73333333333335
T472A3DT,300.9666666666667,221.514497714346,539.1666666666666,351.5833333333333,293.68614518758017,562.5666666666666,216.56666666666666,96.91105291001789,334.9833333333333
T48MJ3F9,307.1833333333333,206.860113899799,660.6499999999999,370.3166666666666,294.12661789259613,723.7666666666668,217.76666666666665,78.43760987637525,355.4
T4BR7L9V,327.51666666666665,169.00630321408536,1121.8500000000001,428.45,293.92079199400774,1383.0,221.18333333333334,37.52313180710632,424.43333333333334
T4M6PYF4,319.1666666666667,187.86692523057,922.2333333333332,403.19999999999993,294.0093008294784,1120.5333333333333,219.43333333333334,56.550332064953025,392.1333333333333
T4NLHUX4,287.48333333333323,264.9116082118712,413.01666666666665,306.0666666666666,287.31315560396035,437.0333333333333,215.8666666666666,178.75069210001084,299.91666666666663
T4R7JDBE,294.3166666666666,243.7566205388969,475.11666666666656,328.8666666666666,290.78779789341667,501.5333333333333,215.7833333333333,137.68676965242554,317.1
T4TG0ET6,312.20000000000005,192.32709212160387,784.5999999999999,386.91666666666663,294.2406142266971,880.7166666666666,219.03333333333333,62.536272621982675,376.5333333333333
T4XN7N6T,285.81666666666666,262.88150318266275,406.41666666666663,303.0,284.860565613375,417.8333333333333,221.38333333333333,186.6794230430468,299.0166666666667
T5B642W6,287.15,263.6498088717881,410.0166666666667,305.75,286.5964889372937,434.6166666666666,217.41666666666663,178.55811118957922,299.33333333333337
T5EXYEGX,289.9,258.8018338924794,427.81666666666666,313.94999999999993,289.0535272753343,454.8833333333333,216.0,163.9484019129122,305.1666666666667
T5FHG38C,289.91666666666663,260.05691700065984,449.66666666666663,313.35,288.2254505943406,490.2333333333333,215.74999999999997,169.22193332879306,306.56666666666666
T5G6HNMZ,300.76666666666665,222.61694269982158,531.4999999999999,350.8833333333332,293.7720685114989,565.7666666666667,216.39999999999998,96.12608892861607,332.6499999999999
T5RV9MLG,284.5666666666666,268.095079320298,394.59999999999997,298.51666666666665,284.579822270627,411.88333333333327,220.7,194.67892587645645,295.16666666666674
T5VEMC05,285.8833333333333,263.3161291281171,422.4333333333334,303.53333333333336,284.558783927674,454.8,223.9,191.37783414094523,299.65000000000003
T61FZXTW,291.78333333333325,251.72754313240551,439.8666666666666,320.4833333333333,289.7938989467083,469.4333333333333,215.89999999999998,149.908864886795,308.73333333333335
T65K9GLZ,326.00000000000006,173.83236579544842,1128.0,424.3500000000001,293.4477139185626,1423.0333333333335,220.7166666666667,43.79963496521609,421.4333333333334
T6E1MJ14,282.44999999999993,270.4709581144219,382.11666666666673,292.68333333333334,282.32982227062706,394.1166666666666,223.16666666666666,205.5942025310196,291.53333333333336
T6EC6R57,290.0666666666666,255.48493469858442,454.94999999999993,315.04999999999995,287.3061939370886,487.40000000000003,217.9333333333333,166.3667641977566,308.46666666666664
T6GGB7YF,326.18333333333334,175.34779269495573,1066.1833333333334,422.56666666666655,294.0218177705821,1317.5833333333333,220.59999999999997,43.58571053336718,414.5333333333333
T6R0PBWC,287.08333333333326,261.5938363706396,407.08333333333326,306.6166666666666,286.34648893729366,433.65000000000003,219.91666666666663,177.35754444884014,299.1666666666667
T6RAMNH2,294.26666666666665,242.1267535799605,543.8833333333333,329.5,287.61758406797605,604.2666666666665,220.2166666666667,149.83088903700371,324.0666666666668
T6WVPL1D,279.3833333333333,269.85794798878055,354.9833333333333,288.18333333333334,280.22982227062704,364.8666666666666,237.9833333333333,224.1775358643529,287.26666666666665
T6XZEHJF,326.71666666666664,170.94997242682686,1109.5166666666667,426.3499999999999,293.9496165213451,1386.3333333333333,220.89999999999998,37.8616574956185,420.59999999999997
