,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded,gen-standard_SSRT-vanilla,gen-standard_SSRT-w_guesses,gen-standard_SSRT-w_graded
FF635G4N,269.11666666666673,261.49486361595996,167.41666666666666,216.65,209.95492078528204,140.75,261.8166666666666,254.49032598680478,148.76666666666665
FFU82K74,280.75,263.1794544638399,282.73333333333335,201.0,186.65087762772376,323.5166666666667,263.28333333333336,246.7826716318842,117.68333333333332
FG9UNK15,310.78333333333336,275.93679194374886,811.5500000000001,198.11666666666665,152.24769142185013,1504.8166666666666,279.5833333333333,245.79222781006976,
FGGKCL3V,289.9166666666667,266.2510041786717,395.6333333333334,200.33333333333334,178.36965797282753,579.5,267.45,244.95204548078425,
FGMD8WD1,308.01666666666665,274.33291805255084,741.1166666666667,198.48333333333332,156.55145378848326,1333.2833333333333,277.65,245.1055763602097,
FH0UN282,284.6666666666666,265.75459400641796,374.5166666666666,208.13333333333335,189.32666266074062,516.0000000000001,266.8666666666667,248.85313790344026,
FH4MDTK5,295.6166666666666,268.8819595363422,550.1666666666667,199.16666666666666,170.5667842354153,875.85,270.6833333333333,245.09901717404722,
FH4ZYJY6,283.73333333333335,264.1483471178526,325.18333333333334,200.45,183.52741077052931,413.2166666666667,264.6333333333334,246.1950680017593,
FHBKW2VL,269.11666666666673,261.39486361596,168.28333333333333,215.50000000000003,208.65492078528206,140.20000000000002,261.7833333333333,254.3403259868048,149.63333333333333
FHBXTPK5,300.0333333333333,270.5102985173613,587.9,199.23333333333335,166.68874949285544,975.1333333333334,272.8833333333333,244.57091319347032,
FHFC,301.73333333333335,271.38403851366706,633.5833333333333,198.95000000000002,164.19071780765827,1061.166666666667,273.9666666666667,244.8428710853379,
FHHXU5T4,280.34999999999997,263.1640453117198,239.19999999999996,201.76666666666665,187.65702043597898,311.38333333333327,263.34999999999997,247.15256301908175,107.99999999999997
FHUW50NF,274.5666666666666,262.04486361595997,155.15000000000003,205.94999999999996,195.5659312127834,169.71666666666667,261.9666666666667,250.1754074464066,83.36666666666666
FJ2WR5PF,295.1166666666667,268.157251067237,511.96666666666664,199.5,172.69254200354902,760.35,269.9,244.2250337744659,
FJ488JJY,287.93333333333334,265.4621033878254,434.40000000000003,199.7,179.49441205095837,556.35,266.28333333333336,245.0442939575048,
FJ7FK6,271.54999999999995,262.0461211305065,195.0666666666667,215.45000000000005,207.15050516372602,199.86666666666665,262.6,253.44234579347685,162.81666666666672
FJAEBAJX,275.7833333333333,262.3179241812132,165.38333333333333,204.76666666666665,193.65148260962957,194.9,262.15,249.4487950861412,83.30000000000001
FJANMBLW,295.85,268.9340434919625,522.5333333333333,199.63333333333333,170.97305338457124,828.1833333333334,270.8333333333333,245.12502430106116,
FJH3K335,308.15,274.474440198344,755.0333333333333,198.43333333333337,156.13794224476501,1345.7,277.8,245.2806559548101,
FJJPAA2A,278.8166666666666,262.80125751454653,245.4666666666667,202.09999999999997,189.04968613164567,277.9833333333333,262.73333333333335,247.6806518252121,98.65
FJLN9GJA,280.13333333333327,263.0012575145466,252.84999999999997,201.01666666666662,187.02214726182075,293.25000000000006,263.09999999999997,247.0475901722823,103.63333333333333
FJM888KZ,282.18333333333334,264.9179192029178,305.6333333333333,205.14999999999998,187.44693036487703,454.91666666666663,265.88333333333327,249.40723953762628,
FJP3171C,290.61666666666656,266.4540566070914,429.96666666666664,199.8,177.15386313947107,623.0000000000001,267.71666666666664,244.77188054818166,
FJVMZ2D6,289.59999999999997,265.8551720899122,402.0166666666666,199.85,178.64141193023508,550.95,266.9833333333333,244.50860726465137,
FKFN7X0T,275.65,262.7222341241796,261.73333333333335,210.35,198.87650232715532,295.5333333333333,263.49999999999994,251.14283283448384,
FKJ7BN1Y,269.8666666666666,261.8448636159599,171.63333333333333,217.51666666666668,210.61785816274474,147.0666666666667,261.9166666666667,254.25201980667205,142.83333333333337
FKTJNMWU,285.45,260.94486361595995,250.70000000000002,254.35000000000002,229.74589599839294,235.75,259.43333333333334,235.29032598680482,223.48333333333332
FLA7T3CM,273.35,262.1345908478799,181.81666666666666,210.06666666666666,200.52075849345036,182.18333333333337,262.25,251.60403961334416,133.01666666666665
FLCZ4FD7,284.0666666666666,264.5611349150259,330.38333333333327,203.06666666666663,185.81975085466956,427.3499999999999,265.31666666666666,246.84588304296992,
FLGFBYD2,267.2333333333333,263.0615302826266,195.16666666666666,236.98333333333332,233.304920785282,182.85,263.3666666666666,259.2403259868048,181.91666666666663
FLL0YDNF,279.09999999999997,264.07208711415836,247.98333333333338,206.88333333333333,191.78430211901951,359.3166666666667,264.71666666666675,250.35506054175346,
FLPJWCHN,277.5166666666666,262.5012575145466,173.56666666666666,202.59999999999997,190.3262105882047,223.18333333333337,262.43333333333334,248.31048890600843,69.65
FLUR44J7,280.65,263.3755755943464,242.0666666666667,202.7166666666667,188.31966263473078,309.9333333333334,263.7,247.4031063798888,137.10000000000002
FM8FB6B7,273.06666666666666,261.9897272319199,172.9666666666667,209.29999999999995,199.8408285218051,165.95,262.1166666666667,251.62567912681016,127.73333333333332
FMBDTV7Z,289.9666666666667,266.16461841691853,389.56666666666666,200.4,178.6446608944426,564.4,267.3833333333333,244.77226471978804,
FMCMJ0X2,285.6,264.51961276923277,345.0833333333333,200.18333333333334,182.32016595354065,461.8833333333333,265.2,245.27200821383104,
FMHWAFKJ,274.1333333333333,262.2094463270064,150.81666666666666,207.33333333333331,196.89177988880755,174.13333333333335,262.29999999999995,251.00573156820997,
FMJCXXYX,309.58333333333337,275.09721172185016,786.8,198.4,154.54584944794803,1389.8166666666668,278.6166666666667,245.34305232468523,
FMV7H24T,268.6166666666666,261.64486361596,196.08333333333331,221.11666666666667,214.95119149607805,176.0,262.20000000000005,255.40201980667206,169.7166666666667
FN0UUKK3,274.04999999999995,262.3063938985866,241.88333333333335,211.41666666666666,201.5756485299274,239.28333333333333,262.65000000000003,251.53884939254235,145.46666666666667
FNERG0W1,286.21666666666664,264.9808540101123,380.8666666666667,200.5,181.66569379303363,493.4333333333333,265.70000000000005,245.6341329033026,
FNFNACAZ,277.33333333333326,262.6461211305065,154.35,203.68333333333337,191.45786583571555,200.45,262.58333333333337,248.73267178028163,89.73333333333333
FNH524U3,296.01666666666665,268.6676658670429,542.2666666666667,199.1,171.00226378671556,844.0333333333333,270.4833333333333,244.34273654398842,
FNTYG8BX,267.51666666666677,262.46153028262665,207.85000000000005,232.21666666666675,227.62158745194873,187.58333333333334,262.8333333333333,257.90699265347143,193.53333333333336
FP0XG9V9,286.3166666666666,265.10876191765857,394.68333333333334,199.84999999999997,180.44869535562086,525.9499999999999,265.85,245.8270277586283,
FP26FE4K,267.45,264.3281969492933,240.2333333333333,253.01666666666668,250.22922933172626,241.26666666666665,263.73333333333335,260.8569926534715,228.68333333333334
FP6B90MX,290.3333333333333,266.053377176039,393.79999999999995,200.36666666666667,178.89749564435033,549.6833333333333,267.2666666666667,244.22909818405878,
FP7WAK5D,273.7166666666667,262.16792418121327,183.14999999999998,210.0333333333333,200.23880806722863,194.0166666666667,262.35,251.3707062800108,129.55
FPAA164W,301.83333333333337,270.72933818139535,591.1999999999999,199.29999999999998,166.18725428688464,946.8166666666666,273.31666666666666,243.57244025809365,
FPBG,296.66666666666663,268.66030349565676,553.6833333333334,199.2833333333333,171.13674376363642,805.7833333333333,270.59999999999997,243.9690715228085,
FPC3YFJZ,281.4833333333333,264.8263970571247,327.3333333333333,207.88333333333333,190.86600024134216,459.45,266.0,250.04412544329674,
FPEWC40T,273.35,261.97306056525326,158.65000000000003,208.81666666666666,199.28918277963174,172.0666666666667,262.01666666666665,251.22540744640662,100.76666666666667
FPFM6B57,309.2166666666667,274.89415929343033,773.7166666666666,198.45,155.10765215703876,1368.6333333333332,278.3666666666667,245.2513060634182,
FPTEF8H9,305.4333333333333,273.1036105987322,700.4499999999999,198.78333333333333,159.82743560005483,1189.8666666666666,276.1166666666667,245.04913654095017,
FR2DW1WV,295.8833333333333,268.27086530548394,522.6333333333333,199.36666666666665,172.25781949835604,751.7166666666666,270.05,243.79055184707389,
FR8VJPEX,270.43333333333334,262.09486361596,190.20000000000002,224.73333333333335,217.27158745194873,164.06666666666663,261.74999999999994,253.8403259868048,171.21666666666664
FR9N4HJY,266.5833333333333,261.9115302826267,205.79999999999998,229.41666666666669,225.04589599839287,179.76666666666662,262.7166666666667,258.0069926534715,195.08333333333331
FRRR1UGL,285.40000000000003,265.84737366675773,344.25,203.78333333333336,184.01671141242375,498.06666666666666,266.6333333333333,248.02149652497272,
FRT17LW2,277.6333333333333,262.8358483624265,244.08333333333331,205.29999999999995,192.97155883588712,275.1333333333334,262.98333333333335,249.0075358658811,137.06666666666666
FRT7F0C9,271.13333333333327,262.3876432762997,223.98333333333338,220.03333333333333,211.9553060288478,223.09999999999994,263.06666666666666,254.6343637351474,
FT8XPNW8,279.09999999999997,262.9012575145466,296.24999999999994,203.0333333333333,189.79361046034933,313.8166666666666,263.0166666666667,247.8207061316133,128.70000000000002
FTJ00JVU,280.7833333333333,263.45890892767983,278.48333333333335,203.21666666666667,188.76335083267296,333.78333333333336,263.81666666666666,247.45485450615737,156.88333333333335
FTKHAA7R,272.96666666666664,262.06792418121324,189.91666666666663,211.24999999999997,202.0614708714994,196.0666666666667,262.21666666666664,251.85376793294054,128.63333333333333
FTL7AL99,290.73333333333335,266.389473896045,440.2666666666667,199.73333333333332,177.25676127058802,606.9833333333333,267.59999999999997,244.52046027371944,
FU3NBCDA,282.8333333333333,263.5640453117198,345.2833333333333,199.91666666666663,184.29082413972847,408.38333333333327,263.84999999999997,245.74584189761637,132.8833333333333
FU4GY5DE,287.8833333333333,266.87111366306345,389.6833333333333,203.51666666666668,180.88352568192437,595.3000000000001,268.18333333333334,248.13902493084797,
FUMACGW8,270.8333333333333,261.6948636159599,177.91666666666666,214.05,206.2064869937632,165.4666666666667,261.9333333333333,253.180380293206,136.01666666666668
FUMZH19F,280.7,263.3255755943464,252.01666666666662,202.36666666666667,187.98859614979756,324.34999999999997,263.6333333333333,247.23119518601925,128.7
FV0JWJ60,272.91666666666663,261.8845908478799,183.13333333333333,210.43333333333328,201.05894118803758,202.80000000000004,262.33333333333337,251.7920741130733,124.70000000000002
FV1BAUYW,278.36666666666656,263.1576514131331,295.8666666666666,208.46666666666667,195.91004504075931,332.4000000000001,263.6,249.24261732548297,155.76666666666668
FVCM2D5L,279.6666666666667,263.59834711785265,280.65,205.5,191.20093328210353,344.71666666666664,264.09999999999997,248.86993223575624,
FVFMMHD7,273.68333333333334,262.3709766096329,154.3,208.54999999999998,198.45903531805178,154.46666666666667,262.19999999999993,251.4893365819468,
FVK6MXVG,273.8833333333333,262.0730605652533,157.35000000000002,206.88333333333333,197.01487423318756,156.61666666666667,261.8,250.6754074464066,96.96666666666667
FVKBTZUT,287.23333333333335,265.10725604553244,352.8333333333333,200.23333333333332,180.9501145660126,500.69999999999993,266.01666666666665,245.0476311692385,
FVKL3D0C,280.2333333333333,263.19737864505316,234.79999999999998,202.35,188.2572832710407,304.45,263.46666666666664,247.38616803281857,118.81666666666665
FVN56Y3J,269.1666666666667,261.52819694929326,164.78333333333336,216.3166666666667,209.57158745194877,138.0666666666666,261.91666666666674,254.5736593201381,146.28333333333333
FVP5BP99,304.6333333333333,272.8420803161056,704.1166666666667,198.6833333333333,160.33910194774722,1189.7666666666664,275.75,245.198593180143,
FVPJVUJZ,294.8166666666666,268.1987732130301,501.9166666666666,199.61666666666662,172.7045386120171,754.4999999999998,269.95,244.61005906266507,
FVT2Z4U9,284.8333333333333,264.49321073381265,342.8666666666667,200.5,182.79787815042815,428.6333333333333,265.06666666666666,245.90233233563436,
FVXE,305.6333333333333,272.6883484566334,665.2333333333332,199.1,161.19992052466856,1102.6666666666667,275.7333333333333,244.15520558276856,
FVXF1HTH,274.68333333333334,262.5440371748862,199.66666666666666,210.56666666666663,199.65038117840635,234.70000000000005,263.2,251.57966256875162,
FW085ZMA,309.2166666666667,274.98693895377005,771.0999999999999,198.3666666666667,154.8228666921543,1395.1833333333334,278.45000000000005,245.35245465747687,
FW1JLGDT,288.79999999999995,266.0809960418381,408.1333333333333,200.7,179.28056685289485,580.7833333333333,267.15,245.58155456137686,
FWFC9K4K,267.65000000000003,262.51153028262667,183.9,231.6166666666667,227.1958959983929,171.43333333333337,262.75000000000006,257.74032598680486,170.68333333333334
FWJH6JJK,272.93333333333334,262.62945446383986,185.28333333333336,216.3666666666667,207.40517955518445,189.20000000000005,263.00000000000006,253.19288915428402,169.45000000000002
FWLC8Z8K,270.7999999999999,262.0115302826266,177.5,216.43333333333334,208.92315366042982,163.61666666666667,262.16666666666663,253.78038029320604,136.2
FWMHMK0A,268.05,263.8615302826266,213.88333333333333,243.89999999999995,240.30883337585553,205.6,263.66666666666663,259.68535314000536,192.74999999999997
FWU0HW96,283.66666666666663,264.39112677819236,324.6,201.33333333333331,184.20470544611928,427.8166666666667,264.8666666666667,246.6417871098257,
FWYFBEK0,268.2166666666667,261.4615302826266,189.16666666666669,220.25000000000003,214.1639455721712,166.64999999999998,262.15000000000003,255.5403259868048,170.56666666666666
FX004DUH,276.4166666666667,262.4781969492933,218.64999999999998,241.0333333333333,227.66785816274472,211.45000000000002,261.5666666666667,248.05201980667206,186.3
FX2LPCN8,266.95,262.1448636159599,201.68333333333337,231.50000000000003,227.25492078528202,182.6833333333333,262.74999999999994,258.00699265347146,188.1833333333333
FX6XRA82,308.94999999999993,274.1792925189323,767.0666666666666,199.0333333333333,157.33498868637952,1186.5,277.6666666666667,244.52430775126504,
FX9F9REG,273.95,262.11153028262663,232.8166666666667,210.46666666666667,200.58158157507734,233.10000000000002,262.5,251.28884939254237,135.81666666666666
FXBFWCR0,278.04999999999995,262.7858483624265,204.05,204.2333333333333,191.57925354505667,262.05,262.98333333333335,248.57245440627932,108.39999999999999
FXF7552N,275.65000000000003,262.46278779717323,237.31666666666666,206.75,195.7598170196619,241.45,262.4666666666667,250.01223703227697,133.43333333333334
FXG8A4V4,276.04999999999995,262.29486361595997,183.4333333333333,204.11666666666665,192.81238522494886,196.3,262.1166666666667,249.21048890600846,84.63333333333334
FXLHXVKE,291.2,267.6984841712831,451.94999999999993,202.30000000000004,177.2475365461384,706.7666666666668,269.31666666666666,246.8491859850502,
FXNJFKE2,288.6166666666666,266.15071513692453,411.5833333333333,200.74999999999997,179.21320581105724,592.9333333333334,267.18333333333334,245.82800198903973,
FXY9NVJE,292.5,267.7954317428633,456.1166666666666,200.51666666666668,174.8893894357896,707.1166666666668,269.3333333333333,245.77612619712187,
FY2VY166,281.98333333333335,263.6670977401396,295.34999999999997,201.21666666666667,185.76251383135565,365.7166666666666,263.95000000000005,246.69135624022144,
FY89NVRT,269.38333333333327,261.66153028262653,162.98333333333332,216.65000000000003,209.88825411861544,135.3833333333333,261.8666666666667,254.4736593201381,144.0
FYDAK53G,289.4499999999999,266.4673818035912,390.3833333333333,201.08333333333331,178.80685140228815,567.7499999999999,267.6666666666667,245.85072822412005,
FYEE30PX,273.38333333333327,261.9397272319199,154.28333333333336,208.16666666666666,198.55331976283654,165.31666666666666,261.95,251.11371362653935,99.56666666666666
FYNEZGWE,277.84999999999997,264.28376440680626,263.75,226.45,214.2638908772085,312.33333333333326,263.58333333333337,250.78113901461654,
FYT4DP3T,278.0333333333333,263.1055674575129,210.0666666666667,205.2,192.2256183858669,254.95,263.28333333333336,249.1814106950201,
FYUU1CWH,268.79999999999995,261.2615302826266,167.9,215.58333333333337,208.8292293317262,145.53333333333333,261.85,254.5236593201381,151.51666666666668
FYWWBYZH,288.1166666666666,266.27862304447075,388.03333333333336,201.09999999999997,179.29654974239847,587.05,267.34999999999997,246.58138589877137,
FZ16A6M3,275.34999999999997,262.28459084787994,229.29999999999998,207.16666666666663,196.27224516823918,244.21666666666664,262.58333333333337,250.21720987907634,126.66666666666666
FZ1W3N0D,268.23333333333335,262.28972723192,194.61666666666667,229.23333333333332,224.17720887714975,191.45,262.75,256.9686864733387,173.26666666666668
FZ4F6Y38,267.41666666666663,262.36153028262663,196.39999999999998,230.98333333333332,226.46256266505952,174.18333333333334,262.74999999999994,257.8236593201381,184.13333333333333
FZ7B9KJ8,280.28333333333336,263.0525150290932,246.5333333333333,201.2,187.17424511641823,317.9833333333333,263.2,246.96398515854546,95.10000000000001
FZ97ZA0Z,274.6166666666667,263.48890079084623,238.3,219.45,209.50089040729173,275.55000000000007,263.84999999999997,253.2197168751529,
FZC8ZGMR,283.71666666666664,264.7077934448591,320.06666666666655,214.55000000000004,196.81042284625073,406.0500000000001,264.9333333333334,246.87418735810124,
FZCKB9W4,284.9833333333333,264.7393318643192,352.6833333333333,202.56666666666663,184.73830965733328,458.2833333333333,265.5666666666667,246.38593734937123,
FZFYY9KA,273.71666666666664,262.2094463270064,162.66666666666666,208.29999999999998,198.1584465554742,173.3,262.25,251.35573156820996,
G00KTZDF,270.7166666666666,261.9897272319199,185.95000000000002,216.01666666666665,208.47486249505738,167.51666666666668,262.25,253.93038029320599,147.44999999999996
G026P1C9,288.3166666666666,265.5518306197453,423.3666666666666,199.66666666666663,179.20294191652908,567.7,266.46666666666664,244.91593347097086,
G04AEYYX,284.9,264.2101664422264,336.2833333333333,200.11666666666662,182.97090911359885,426.11666666666656,264.7833333333333,245.28026195256396,173.01666666666665
G08VWT16,299.65000000000003,269.9853010065091,581.5666666666667,199.29999999999998,167.96152988493515,891.7500000000001,272.29999999999995,244.01348396935282,
G0E0L3HV,298.93333333333334,269.62280225108293,550.6833333333333,199.55,169.1259843313192,824.4666666666668,271.8666666666667,243.98053480762593,
G0F3TJPW,270.04999999999995,262.42819694929335,163.1333333333333,221.5333333333333,215.05119149607802,148.96666666666667,262.4166666666667,255.15201980667206,134.43333333333334
G0GY52R2,271.15,261.52819694929326,136.21666666666667,210.85000000000002,202.59866181261623,138.13333333333333,261.8,252.60699265347145,106.86666666666666
G0K2DRXF,287.1166666666666,265.42154971483177,359.31666666666666,200.34999999999997,180.33294742355238,528.1833333333333,266.35,245.7708501463675,
G0MXBE3C,275.1166666666667,262.3294544638399,193.05,206.60000000000002,195.93905446105225,208.75000000000003,262.25,250.16048890600845,112.00000000000001
G0PD8MBV,280.75,263.1294544638399,295.44999999999993,200.81666666666663,186.50963957955116,335.74999999999994,263.23333333333335,246.71573328481395,113.8
G0XX710G,273.28333333333325,262.0781969492933,163.76666666666665,210.45000000000002,201.10552351878258,176.08333333333334,262.1333333333334,251.50874077973998,100.28333333333333
G0ZNL58U,284.2833333333333,265.6837594285108,381.71666666666664,206.33333333333331,187.0106420058754,552.4833333333333,266.9166666666667,249.07936609209932,
G19M2F39,279.9166666666667,263.62015016855935,300.5833333333333,205.91666666666666,191.33949902066792,357.50000000000006,264.4166666666667,248.98189773602712,
G1HPL4C5,277.63333333333327,262.4897272319199,193.86666666666667,202.5833333333333,190.2131305845957,232.74999999999997,262.5,248.28884939254237,77.46666666666667
G1TXFJX2,285.5833333333333,264.38322700747966,346.6,200.03333333333333,182.4615727067607,452.78333333333336,265.0333333333333,245.00862243909793,179.15
G1TZPP2K,274.26666666666665,262.4491735589263,254.2,210.64999999999998,200.1494767513751,259.1333333333333,262.95,251.69753400087964,
G1U31EWC,288.5166666666666,266.4871008986777,404.8499999999999,203.2166666666667,181.2397531955123,582.9666666666667,267.9,246.9307806655198,
G22CUD0M,268.99999999999994,261.54486361595997,187.5,218.48333333333335,211.8845248294114,168.33333333333334,262.18333333333334,254.95201980667204,160.4666666666667
G231DCYX,292.51666666666665,267.7369538886564,484.84999999999997,199.58333333333334,173.78273126666363,744.0000000000001,269.2333333333333,245.6337240838449,
G269TZZX,276.56666666666666,262.3563938985866,164.08333333333331,203.35,191.70253958922538,197.48333333333332,262.18333333333334,248.8321284194745,70.76666666666668
G2H30ATD,299.5,270.21238247298163,591.6666666666667,199.03333333333333,167.16013500260792,961.6000000000001,272.4833333333333,244.42392240500033,
G2K6ZE55,290.8333333333333,267.59334778724303,466.76666666666665,202.45,177.75750836677008,729.4333333333335,269.15,246.89366977744368,
G2LH1Y7Z,273.49999999999994,261.8781969492933,134.28333333333333,206.81666666666666,197.11689468776405,146.16666666666669,261.7833333333333,250.7970469598727,80.6
G2MCMYGW,271.1166666666666,261.5615302826267,159.51666666666662,211.79999999999995,203.5782658567455,156.6,261.91666666666663,252.76868647333873,121.76666666666665
G2P3W364,267.38333333333327,262.42819694929335,194.53333333333327,230.9666666666667,226.5125626650596,177.28333333333333,262.85,257.95699265347145,182.13333333333333
G2ZHGAWM,276.91666666666663,262.4063938985866,183.55,203.33333333333331,191.44116842024386,215.81666666666666,262.34999999999997,248.72715557267512,79.23333333333335
G30UMJTC,285.85,265.78584338413106,368.3500000000001,204.08333333333337,183.9140391028156,534.2166666666667,267.01666666666665,247.89985701150667,
G31B74F8,278.34999999999997,262.8409847464665,251.31666666666672,203.56666666666663,190.83252454366053,284.93333333333334,262.84999999999997,248.25229133867816,116.9
G34U0PZU,286.15000000000003,264.6811430518594,371.6666666666666,200.23333333333335,182.04636663598185,487.9666666666667,265.3833333333333,245.07872918689893,
G3C90H0L,270.3166666666666,261.90430994296634,219.5,217.26666666666662,209.37405624254512,211.0,262.6833333333333,254.53906490154324,
G3C96BLD,271.05,261.5948636159599,141.61666666666667,211.31666666666666,203.19866181261622,133.66666666666666,261.6666666666667,252.6403259868048,112.63333333333334
G3MW0943,304.83333333333326,272.4268181740067,668.9,199.00000000000003,161.71158687236093,1102.5666666666666,275.3666666666667,244.30466222196145,
G40TP4HF,277.3666666666666,262.6679241812132,248.58333333333331,204.13333333333333,192.05203251373803,257.6,262.5333333333333,248.71895800534483,117.80000000000001
G47HFECU,276.03333333333325,262.70430994296635,223.16666666666666,208.2166666666666,196.74150894408174,250.86666666666667,262.8666666666666,250.2642006675463,
G4GPJ9B6,271.1333333333333,262.44486361595995,145.96666666666667,219.25000000000003,211.95004471972788,155.70000000000002,262.43333333333334,254.17365932013817,113.60000000000001
G4UMNRWB,290.95,267.36209840952995,425.34999999999997,200.68333333333337,176.17271443754896,688.4833333333335,268.75,246.20689636297604,
G4VG9M98,271.01666666666665,262.88972723191995,169.16666666666669,223.65,216.83899947826225,178.46666666666667,262.8500000000001,255.11868647333878,132.98333333333332
G4Y3RT8P,287.54999999999995,265.1508621469458,393.06666666666666,199.86666666666665,180.40079278870058,513.5166666666668,265.99999999999994,244.83271262884034,
G4ZUCJ38,278.09999999999997,262.75765141313315,227.2,203.45,190.86056237930873,271.7999999999999,262.76666666666665,248.29059751881087,103.26666666666665
G51E0KVR,270.4166666666667,261.69486361595995,136.28333333333336,213.73333333333335,206.2382541186154,126.31666666666666,261.75000000000006,253.40699265347138,114.36666666666666
G53DP835,272.8999999999999,262.1563938985866,189.41666666666666,212.36666666666662,203.35212015709436,193.1,262.3,252.10376793294054,124.46666666666667
G55HTLK3,302.26666666666665,271.4040466505005,642.7999999999998,198.8333333333333,164.03043003381762,1075.7833333333333,274.01666666666665,244.37451246380533,
G5PC310E,267.95,262.32819694929333,218.36666666666665,230.50000000000003,225.65510408665153,201.21666666666664,262.81666666666666,257.31371362653937,187.2
G5V1RRFA,304.09999999999997,272.62749760505915,684.2833333333333,198.95000000000002,161.1827919906055,1153.8166666666668,275.50000000000006,245.27378526594626,
G6L0N3UR,275.09999999999997,262.1281969492933,159.9333333333333,205.03333333333333,194.3198438033569,174.48333333333335,261.9833333333333,249.78710126627385,80.25
G6T52WLK,283.63333333333327,264.30779344485904,325.18333333333334,200.95,183.87875115750174,436.04999999999995,264.78333333333336,246.5081820960888,
G6VRYVW0,281.2,263.64015830539284,265.93333333333334,203.0,187.97112323061856,349.3666666666667,264.1166666666667,247.50654646102316,
G6WRD4X4,275.69999999999993,262.6127877971732,190.08333333333337,208.5666666666667,197.65874977700403,221.66666666666669,262.7,250.310760586412,115.16666666666667
G72BHGNU,267.53333333333325,263.8115302826266,210.5666666666666,244.86666666666667,241.5792293317262,202.3833333333333,263.5333333333333,259.9403259868048,199.2833333333333
G7B119A0,293.16666666666663,267.8454317428633,485.8999999999999,199.73333333333332,173.7226432354307,739.5166666666667,269.41666666666663,245.29924215645286,
G7DT8J7N,273.88333333333327,261.94486361595995,127.14999999999999,206.26666666666665,196.340056457858,141.29999999999998,261.73333333333335,250.48535314000534,73.91666666666666
G7E3X79T,277.41666666666663,262.4563938985866,177.0166666666667,202.4833333333333,190.2668598737997,217.36666666666667,262.3666666666667,248.3271555726751,69.55000000000001
G7MJ6VJM,275.41666666666663,262.2063938985866,173.33333333333337,205.25,194.3254652285579,195.68333333333334,262.18333333333334,249.73212841947452,88.26666666666668
G7PZ6R7T,268.5333333333333,261.74486361595996,177.05,221.31666666666666,215.30492078528206,158.55,262.1666666666667,255.55699265347144,159.56666666666666
G7R26KK,298.5333333333333,269.55918801283605,571.5666666666667,199.29999999999998,169.00160251593076,857.3666666666667,271.71666666666664,244.1214660276822,
G7TMENCV,283.95,264.37959649556575,335.65,200.85,183.5326006556211,436.3166666666666,264.9,246.4368142630263,
G7XE917X,281.6166666666667,263.52557559434644,288.3333333333333,201.7,186.77602537507389,351.4,263.7666666666667,246.71627664562106,141.21666666666667
G86EJHZD,280.9,263.7932107338126,311.09999999999997,205.05,189.92989977876803,390.7666666666666,264.5166666666667,248.2933198754908,
G88720Z7,271.3,261.6281969492933,125.43333333333334,210.10000000000002,201.84727890550457,118.08333333333334,261.5166666666667,252.30699265347144,99.48333333333333
G8958BBH,283.01666666666665,261.78764327629966,258.7333333333334,239.61666666666667,218.50530602884785,266.55,261.3,240.50103040181412,
G8JBY950,269.33333333333326,261.52819694929326,202.3833333333333,216.78333333333333,209.88843741998488,167.0666666666667,261.9666666666666,254.44704695987264,168.14999999999998
G8K37NDD,305.29999999999995,272.67473421838645,672.7166666666666,198.98333333333335,161.10660519421336,1122.1000000000001,275.6666666666667,244.36804799669454,
G8NL3R9N,282.44999999999993,263.50251502909316,320.73333333333335,200.13333333333333,184.68293586612742,377.01666666666665,263.7833333333333,246.0060592716187,131.95
G957G5YY,270.35,261.5615302826266,153.11666666666665,212.68333333333337,205.0729703590604,128.75,261.68333333333334,253.32365932013815,128.2
G97EBXTL,284.24999999999994,263.89321073381257,327.36666666666656,219.81666666666666,200.96557949419375,405.80000000000007,263.91666666666663,244.41495938895687,
