ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
189,148.9646153846154,138.0,138.0,138.0,275.0,0.4941025641025641,1000.0,423.9646153846154,426.36507524649716,0,0.0,,
190,156.0769230769231,143.0,143.0,143.0,275.0,0.4605128205128205,1000.0,431.0769230769231,427.50695991091317,0,0.0,,
191,543.258064516129,181.0,271.0,271.0,275.0,0.013076923076923076,1000.0,818.258064516129,600.1372549019608,526,0.8092307692307692,,
192,80.78615384615387,86.0,86.0,86.0,275.0,0.5761538461538461,1000.0,355.78615384615387,369.87939474855364,0,0.0,,
193,194.14307692307693,155.0,155.0,155.0,275.0,0.40397435897435896,1000.0,469.14307692307693,456.42208822596,0,0.0,,
194,253.27596899224807,192.0,193.0,193.0,275.0,0.3644871794871795,1000.0,528.2759689922481,501.373549067886,5,0.007692307692307693,,
195,237.1553846153846,194.0,194.0,194.0,275.0,0.3862820512820513,1000.0,512.1553846153846,489.47228675738467,0,0.0,,
196,177.44307692307694,154.0,154.0,154.0,275.0,0.46294871794871795,1000.0,452.44307692307694,444.91802824702296,0,0.0,,
197,144.52615384615382,127.0,127.0,127.0,275.0,0.4803846153846154,1000.0,419.5261538461538,419.7440619161996,0,0.0,,
198,143.66923076923075,131.0,131.0,131.0,275.0,0.48628205128205126,1000.0,418.66923076923075,423.4848404956499,0,0.0,,
199,332.2523510971787,234.0,235.0,235.0,275.0,0.2693589743589744,1000.0,607.2523510971787,528.3683960019039,12,0.018461538461538463,,
200,102.38923076923078,105.0,105.0,105.0,275.0,0.5329487179487179,1000.0,377.3892307692308,391.4423863363002,0,0.0,,
201,140.44307692307694,131.0,131.0,131.0,275.0,0.4998717948717949,1000.0,415.44307692307694,423.20851500384714,0,0.0,,
202,88.83076923076925,87.0,87.0,87.0,275.0,0.533974358974359,1000.0,363.83076923076925,381.89723889555825,0,0.0,,
203,140.60769230769233,133.0,133.0,133.0,275.0,0.4967948717948718,1000.0,415.60769230769233,420.92025806451613,0,0.0,,
204,307.6791277258567,210.0,212.0,212.0,275.0,0.2562820512820513,1000.0,582.6791277258567,512.9604802401201,8,0.012307692307692308,,
