ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
186,81.55846153846153,63.0,63.0,63.0,275.0,0.4155128205128205,1000.0,356.55846153846153,416.6118481950015,0,0.0,,
187,121.68923076923079,92.0,92.0,92.0,275.0,0.3564102564102564,1000.0,396.6892307692308,431.24244604316544,0,0.0,,
188,152.2323076923077,99.0,99.0,99.0,275.0,0.31884615384615383,1000.0,427.2323076923077,455.50623240852434,0,0.0,,
189,146.29384615384618,103.0,103.0,103.0,275.0,0.3484615384615385,1000.0,421.2938461538462,458.2259013980868,0,0.0,,
190,157.16615384615386,112.0,112.0,112.0,275.0,0.3280769230769231,1000.0,432.16615384615386,458.63305978898006,0,0.0,,
191,512.1811023622047,151.0,202.0,202.0,275.0,0.01,1000.0,787.1811023622047,609.4102564102565,523,0.8046153846153846,,
192,74.16923076923075,51.0,51.0,51.0,275.0,0.40474358974358976,1000.0,349.16923076923075,406.23725055432374,0,0.0,,
193,201.25230769230768,137.0,137.0,137.0,275.0,0.2858974358974359,1000.0,476.2523076923077,483.3565022421525,0,0.0,,
194,250.71715610510046,167.0,167.0,167.0,275.0,0.25666666666666665,1000.0,525.7171561051005,523.6843156843157,3,0.004615384615384616,,
195,236.17846153846153,165.0,165.0,165.0,275.0,0.2785897435897436,1000.0,511.17846153846153,514.8559595029913,0,0.0,,
196,168.96923076923076,121.0,121.0,121.0,275.0,0.32461538461538464,1000.0,443.96923076923076,477.1054502369668,0,0.0,,
197,138.57538461538462,96.0,96.0,96.0,275.0,0.3383333333333333,1000.0,413.5753846153846,450.67487684729065,0,0.0,,
198,145.25384615384615,104.0,104.0,104.0,275.0,0.34717948717948716,1000.0,420.25384615384615,457.0930576070901,0,0.0,,
199,335.2243285939968,206.0,208.0,208.0,275.0,0.19576923076923078,1000.0,610.2243285939968,552.0550098231827,17,0.026153846153846153,,
200,102.31846153846152,72.0,72.0,72.0,275.0,0.38243589743589745,1000.0,377.3184615384615,425.9912839423399,0,0.0,,
201,140.3707692307692,101.0,101.0,101.0,275.0,0.35474358974358977,1000.0,415.3707692307692,456.28731478135165,0,0.0,,
202,91.14153846153846,66.0,66.0,66.0,275.0,0.38846153846153847,1000.0,366.14153846153846,416.16303630363035,0,0.0,,
203,141.63538461538462,97.0,97.0,97.0,275.0,0.34217948717948715,1000.0,416.6353846153846,451.65717497189956,0,0.0,,
204,311.5845181674565,188.0,193.0,193.0,275.0,0.1864102564102564,1000.0,586.5845181674565,536.0777166437414,17,0.026153846153846153,,
205,251.72993827160496,171.0,172.0,172.0,275.0,0.2485897435897436,1000.0,526.729938271605,512.4770500257865,2,0.003076923076923077,,
206,180.01846153846157,125.0,125.0,125.0,275.0,0.31871794871794873,1000.0,455.01846153846157,473.70716009654063,0,0.0,,
207,101.81538461538463,71.0,71.0,71.0,275.0,0.3808974358974359,1000.0,376.81538461538463,422.64052507573206,0,0.0,,
